ENTRY_ID,ACCOUNT_CODE,AMOUNT,CURRENCY,POSTING_DATE,COUNTERPARTY_ID,POSITION_ID,INJECTED_CASE_ID
GL-002046,ADVANCES_NONFUND,12611060795.35,INR,2024-01-17,CP-00500,POS-001690,
GL-002047,ADVANCES_NONFUND,3344881884.25,INR,2024-12-27,CP-00501,POS-001693,
GL-002048,ADVANCES_NONFUND,1983291295.8,INR,2025-09-17,CP-00501,POS-001694,
GL-002049,ADVANCES_NONFUND,17022997107.16,INR,2024-08-20,CP-00502,POS-001696,
GL-002050,ADVANCES_NONFUND,4481416028.58,INR,2023-07-06,CP-00503,POS-001698,
GL-002051,ADVANCES_NONFUND,2983386533.55,INR,2025-10-15,CP-00504,POS-001702,
GL-002052,ADVANCES_NONFUND,585226585.47,INR,2024-10-22,CP-00505,POS-001706,
GL-002053,ADVANCES_NONFUND,760133710.88,INR,2026-05-06,CP-00505,POS-001707,
GL-002054,ADVANCES_NONFUND,39289689.0,INR,2025-10-19,CP-00506,POS-001711,
GL-002055,ADVANCES_NONFUND,646265513.41,INR,2024-03-13,CP-00506,POS-001712,
GL-002056,ADVANCES_NONFUND,1847390289.88,INR,2025-01-03,CP-00507,POS-001714,
GL-002057,ADVANCES_NONFUND,422488161.93,INR,2025-11-24,CP-00507,POS-001715,
GL-002058,ADVANCES_NONFUND,39902444.31,INR,2025-06-28,CP-00508,POS-001719,
GL-002059,ADVANCES_NONFUND,177371184.76,INR,2026-02-18,CP-00508,POS-001720,
GL-002060,ADVANCES_NONFUND,24733040906.95,INR,2024-02-28,CP-00509,POS-001724,
GL-002061,ADVANCES_NONFUND,2820038420.87,INR,2023-09-02,CP-00509,POS-001725,
GL-002062,ADVANCES_NONFUND,3002567625.4,INR,2026-03-07,CP-00510,POS-001728,
GL-002063,ADVANCES_NONFUND,7054854874.46,INR,2025-10-13,CP-00511,POS-001731,
GL-002064,ADVANCES_NONFUND,132961618.78,INR,2023-12-05,CP-00512,POS-001733,
GL-002065,ADVANCES_NONFUND,192476871.8,INR,2023-11-11,CP-00513,POS-001736,
GL-002066,ADVANCES_NONFUND,85233496.8,INR,2024-03-12,CP-00513,POS-001737,
GL-002067,ADVANCES_NONFUND,3696398209.96,INR,2024-05-09,CP-00514,POS-001739,
GL-002068,ADVANCES_NONFUND,154787545.99,INR,2023-11-30,CP-00515,POS-001741,
GL-002069,ADVANCES_NONFUND,140782539.66,INR,2025-05-18,CP-00516,POS-001743,
GL-002070,ADVANCES_NONFUND,2003008.35,INR,2023-10-24,CP-00517,POS-001747,
GL-002071,ADVANCES_NONFUND,55500842.23,INR,2023-11-03,CP-00517,POS-001748,
GL-002072,ADVANCES_NONFUND,139105465.93,INR,2025-10-22,CP-00518,POS-001750,
GL-002073,ADVANCES_NONFUND,1834413697.9,INR,2026-04-12,CP-00518,POS-001751,
GL-002074,ADVANCES_NONFUND,5056389544.95,INR,2024-12-07,CP-00519,POS-001755,
GL-002075,ADVANCES_NONFUND,671030980.72,INR,2024-03-22,CP-00520,POS-001759,
GL-002076,ADVANCES_NONFUND,18826911.82,INR,2023-12-13,CP-00521,POS-001762,
GL-002077,ADVANCES_NONFUND,27984183.77,INR,2026-01-26,CP-00521,POS-001763,
GL-002078,ADVANCES_NONFUND,8800643.03,INR,2025-05-13,CP-00522,POS-001766,
GL-002079,ADVANCES_NONFUND,27028957.15,INR,2024-03-12,CP-00522,POS-001767,
GL-002080,ADVANCES_NONFUND,1583354.57,INR,2026-04-25,CP-00523,POS-001771,
GL-002081,ADVANCES_NONFUND,70185288.26,INR,2024-04-30,CP-00523,POS-001772,
GL-002082,ADVANCES_NONFUND,748046731.27,INR,2025-08-15,CP-00524,POS-001776,
GL-002083,ADVANCES_NONFUND,1064746466.58,INR,2026-06-06,CP-00524,POS-001777,
GL-002084,ADVANCES_NONFUND,3475503065.41,INR,2025-10-09,CP-00525,POS-001780,
GL-002085,ADVANCES_NONFUND,2001244720.05,INR,2024-04-09,CP-00525,POS-001781,
GL-002086,ADVANCES_NONFUND,90742041.32,INR,2023-11-21,CP-00526,POS-001783,
GL-002087,ADVANCES_NONFUND,80841344.17,INR,2026-04-02,CP-00527,POS-001786,
GL-002088,ADVANCES_NONFUND,19041689.83,INR,2025-02-08,CP-00527,POS-001787,
GL-002089,ADVANCES_NONFUND,118417073.84,INR,2025-11-22,CP-00528,POS-001791,
GL-002090,ADVANCES_NONFUND,275281967.5,INR,2024-06-12,CP-00529,POS-001795,
GL-002091,ADVANCES_NONFUND,1283328281.18,INR,2024-02-27,CP-00529,POS-001796,
GL-002092,ADVANCES_NONFUND,558671200.5,INR,2023-08-12,CP-00530,POS-001800,
GL-002093,ADVANCES_NONFUND,223761592.26,INR,2025-06-07,CP-00531,POS-001803,
GL-002094,ADVANCES_NONFUND,9540054.8,INR,2025-08-07,CP-00531,POS-001804,
GL-002095,ADVANCES_NONFUND,100155355.38,INR,2025-07-26,CP-00532,POS-001808,
GL-002096,ADVANCES_NONFUND,26598324.46,INR,2024-03-19,CP-00533,POS-001812,
GL-002097,ADVANCES_NONFUND,98162616.91,INR,2025-02-28,CP-00533,POS-001813,
GL-002098,ADVANCES_NONFUND,658655124.35,INR,2026-06-06,CP-00534,POS-001816,
GL-002099,ADVANCES_NONFUND,87721254.91,INR,2023-08-28,CP-00534,POS-001817,
GL-002100,ADVANCES_NONFUND,533982846.87,INR,2026-03-08,CP-00535,POS-001819,
GL-002101,ADVANCES_NONFUND,2113786970.86,INR,2023-09-18,CP-00536,POS-001822,
GL-002102,ADVANCES_NONFUND,1606392607.93,INR,2026-01-04,CP-00536,POS-001823,
GL-002103,ADVANCES_NONFUND,282987676.14,INR,2024-11-18,CP-00537,POS-001827,
GL-002104,ADVANCES_NONFUND,98571070.16,INR,2025-07-23,CP-00537,POS-001828,
GL-002105,ADVANCES_NONFUND,77779589.18,INR,2024-06-08,CP-00538,POS-001830,
GL-002106,ADVANCES_NONFUND,77769777.95,INR,2025-04-15,CP-00538,POS-001831,
GL-002107,ADVANCES_NONFUND,4331464867.93,INR,2025-05-24,CP-00539,POS-001834,
GL-002108,ADVANCES_NONFUND,4692682015.82,INR,2025-01-24,CP-00539,POS-001835,
GL-002109,ADVANCES_NONFUND,1789614634.67,INR,2023-08-02,CP-00540,POS-001838,
GL-002110,ADVANCES_NONFUND,760421523.21,INR,2025-10-05,CP-00540,POS-001839,
GL-002111,ADVANCES_NONFUND,898578471.48,INR,2025-11-02,CP-00541,POS-001841,
GL-002112,ADVANCES_NONFUND,300128218.57,INR,2026-04-19,CP-00541,POS-001842,
GL-002113,ADVANCES_NONFUND,164990693.88,INR,2024-04-13,CP-00542,POS-001846,
GL-002114,ADVANCES_NONFUND,1868400717.08,INR,2024-06-19,CP-00542,POS-001847,
GL-002115,ADVANCES_NONFUND,255630407.14,INR,2024-09-02,CP-00543,POS-001851,
GL-002116,ADVANCES_NONFUND,34338037.74,INR,2026-06-05,CP-00544,POS-001853,
GL-002117,ADVANCES_NONFUND,112285550.33,INR,2024-02-16,CP-00544,POS-001854,
GL-002118,ADVANCES_NONFUND,2132635708.15,INR,2024-01-26,CP-00545,POS-001858,
GL-002119,ADVANCES_NONFUND,2998501623.88,INR,2023-08-31,CP-00546,POS-001862,
GL-002120,ADVANCES_NONFUND,1092020222.28,INR,2023-09-17,CP-00547,POS-001864,
GL-002121,ADVANCES_NONFUND,481764558.61,INR,2025-09-15,CP-00548,POS-001866,
GL-002122,ADVANCES_NONFUND,31881500.55,INR,2024-05-14,CP-00548,POS-001867,
GL-002123,ADVANCES_NONFUND,543672222.35,INR,2025-04-16,CP-00549,POS-001871,
GL-002124,ADVANCES_NONFUND,480431244.13,INR,2024-09-16,CP-00549,POS-001872,
GL-002125,ADVANCES_NONFUND,332825648.87,INR,2025-07-01,CP-00550,POS-001876,
GL-002126,ADVANCES_NONFUND,23677764884.65,INR,2024-07-11,CP-00551,POS-001878,
GL-002127,ADVANCES_NONFUND,6513634215.96,INR,2023-08-22,CP-00551,POS-001879,
GL-002128,ADVANCES_NONFUND,685438541.93,INR,2024-07-16,CP-00552,POS-001883,
GL-002129,ADVANCES_NONFUND,270290432.9,INR,2023-09-26,CP-00552,POS-001884,
GL-002130,ADVANCES_NONFUND,425455879.97,INR,2023-09-14,CP-00553,POS-001886,
GL-002131,ADVANCES_NONFUND,139296451.12,INR,2026-02-20,CP-00553,POS-001887,
GL-002132,ADVANCES_NONFUND,467815390.78,INR,2023-08-10,CP-00554,POS-001890,
GL-002133,ADVANCES_NONFUND,296250485.22,INR,2024-01-16,CP-00554,POS-001891,
GL-002134,ADVANCES_NONFUND,812435804.85,INR,2025-03-20,CP-00555,POS-001893,
GL-002135,ADVANCES_NONFUND,1246052464.86,INR,2024-09-11,CP-00556,POS-001897,
GL-002136,ADVANCES_NONFUND,1253666173.1,INR,2024-08-24,CP-00557,POS-001900,
GL-002137,ADVANCES_NONFUND,609409581.53,INR,2024-02-20,CP-00558,POS-001903,
GL-002138,ADVANCES_NONFUND,241549455.75,INR,2024-02-02,CP-00559,POS-001906,
GL-002139,ADVANCES_NONFUND,1034907508.56,INR,2026-03-10,CP-00559,POS-001907,
GL-002140,ADVANCES_NONFUND,2762340676.06,INR,2026-06-29,CP-00560,POS-001909,
GL-002141,ADVANCES_NONFUND,7477966459.66,INR,2025-10-04,CP-00560,POS-001910,
GL-002142,ADVANCES_NONFUND,269573052.21,INR,2024-11-30,CP-00561,POS-001912,
GL-002143,ADVANCES_NONFUND,2746851362.15,INR,2023-12-14,CP-00561,POS-001913,
GL-002144,ADVANCES_NONFUND,987627966.35,INR,2024-07-16,CP-00562,POS-001917,
GL-002145,ADVANCES_NONFUND,7966775015.12,INR,2026-02-02,CP-00563,POS-001919,
GL-002146,ADVANCES_NONFUND,1279660869.81,INR,2024-05-06,CP-00564,POS-001922,
GL-002147,ADVANCES_NONFUND,28694904.1,INR,2025-02-03,CP-00564,POS-001923,
GL-002148,ADVANCES_NONFUND,5666743469.44,INR,2025-05-23,CP-00565,POS-001926,
GL-002149,ADVANCES_NONFUND,719177695.92,INR,2024-03-08,CP-00566,POS-001928,
GL-002150,ADVANCES_NONFUND,711630944.49,INR,2025-08-11,CP-00567,POS-001932,
GL-002151,ADVANCES_NONFUND,9707506435.33,INR,2024-08-22,CP-00567,POS-001933,
GL-002152,ADVANCES_NONFUND,3738879894.99,INR,2025-12-13,CP-00568,POS-001935,
GL-002153,ADVANCES_NONFUND,1580526694.8,INR,2025-05-09,CP-00569,POS-001937,
GL-002154,ADVANCES_NONFUND,314063117.87,INR,2024-10-28,CP-00570,POS-001940,
GL-002155,ADVANCES_NONFUND,4995178507.75,INR,2024-08-17,CP-00570,POS-001941,
GL-002156,ADVANCES_NONFUND,1690185171.31,INR,2023-09-28,CP-00571,POS-001945,
GL-002157,ADVANCES_NONFUND,3290460201.2,INR,2025-08-17,CP-00571,POS-001946,
GL-002158,ADVANCES_NONFUND,11105652446.85,INR,2023-10-23,CP-00572,POS-001950,
GL-002159,ADVANCES_NONFUND,8012474002.26,INR,2024-01-18,CP-00572,POS-001951,
GL-002160,ADVANCES_NONFUND,49068744665.73,INR,2025-06-01,CP-00573,POS-001953,
GL-002161,ADVANCES_NONFUND,11178035194.01,INR,2026-01-28,CP-00574,POS-001956,
GL-002162,ADVANCES_NONFUND,6658951252.59,INR,2025-09-21,CP-00574,POS-001957,
GL-002163,ADVANCES_NONFUND,1521882664.46,INR,2024-07-10,CP-00575,POS-001960,
GL-002164,ADVANCES_NONFUND,596512763.62,INR,2024-02-18,CP-00576,POS-001964,
GL-002165,ADVANCES_NONFUND,12797273299.87,INR,2024-08-29,CP-00577,POS-001966,
GL-002166,ADVANCES_NONFUND,4132874864.16,INR,2024-04-28,CP-00577,POS-001967,
GL-002167,ADVANCES_NONFUND,498156204.44,INR,2026-03-11,CP-00578,POS-001971,
GL-002168,ADVANCES_NONFUND,5491931824.83,INR,2024-12-24,CP-00578,POS-001972,
GL-002169,ADVANCES_NONFUND,8540935628.02,INR,2023-11-17,CP-00579,POS-001974,
GL-002170,ADVANCES_NONFUND,2387980786.69,INR,2025-05-01,CP-00580,POS-001976,
GL-002171,ADVANCES_NONFUND,147376652.45,INR,2023-10-20,CP-00581,POS-001979,
GL-002172,ADVANCES_NONFUND,2034401062.87,INR,2026-02-15,CP-00581,POS-001980,
GL-002173,ADVANCES_NONFUND,2605718763.86,INR,2023-07-25,CP-00582,POS-001984,
GL-002174,ADVANCES_NONFUND,366894254.26,INR,2024-02-22,CP-00583,POS-001987,
GL-002175,ADVANCES_NONFUND,1896296282.94,INR,2024-08-14,CP-00584,POS-001990,
GL-002176,ADVANCES_NONFUND,383055639.59,INR,2024-08-23,CP-00585,POS-001993,
GL-002177,ADVANCES_NONFUND,556349784.21,INR,2023-09-09,CP-00586,POS-001995,
GL-002178,ADVANCES_NONFUND,684192089.2,INR,2025-05-14,CP-00587,POS-001999,
GL-002179,ADVANCES_NONFUND,41828772.09,INR,2026-01-01,CP-00587,POS-002000,
GL-002180,ADVANCES_NONFUND,698817870.38,INR,2023-09-28,CP-00588,POS-002002,
GL-002181,ADVANCES_NONFUND,2758547985.7,INR,2026-03-10,CP-00588,POS-002003,
GL-002182,ADVANCES_NONFUND,1374272806.37,INR,2024-07-08,CP-00589,POS-002005,
GL-002183,ADVANCES_NONFUND,17054011907.81,INR,2025-09-12,CP-00590,POS-002009,
GL-002184,ADVANCES_NONFUND,24216099398.36,INR,2023-09-17,CP-00590,POS-002010,
GL-002185,ADVANCES_NONFUND,3339168821.52,INR,2023-07-30,CP-00591,POS-002014,
GL-002186,ADVANCES_NONFUND,2773809827.63,INR,2025-01-27,CP-00592,POS-002018,
GL-002187,ADVANCES_NONFUND,133083215.49,INR,2024-11-24,CP-00592,POS-002019,
GL-002188,ADVANCES_NONFUND,3049103224.1,INR,2025-02-18,CP-00593,POS-002023,
GL-002189,ADVANCES_NONFUND,284308832.01,INR,2025-03-22,CP-00594,POS-002026,
GL-002190,ADVANCES_NONFUND,619973052.98,INR,2023-09-08,CP-00594,POS-002027,
GL-002191,ADVANCES_NONFUND,2388673575.67,INR,2025-08-20,CP-00595,POS-002031,
GL-002192,ADVANCES_NONFUND,245542560.42,INR,2023-08-15,CP-00596,POS-002033,
GL-002193,ADVANCES_NONFUND,598447508.27,INR,2024-07-18,CP-00596,POS-002034,
GL-002194,ADVANCES_NONFUND,433615618.2,INR,2023-08-13,CP-00597,POS-002037,
GL-002195,ADVANCES_NONFUND,3983459285.81,INR,2024-08-29,CP-00597,POS-002038,
GL-002196,ADVANCES_NONFUND,9761882350.92,INR,2024-01-16,CP-00598,POS-002040,
GL-002197,ADVANCES_NONFUND,901770379.13,INR,2025-01-10,CP-00599,POS-002044,
GL-002198,ADVANCES_NONFUND,20532765932.66,INR,2025-02-09,CP-00600,POS-002048,
GL-002199,ADVANCES_NONFUND,13532967556.62,INR,2025-09-22,CP-00601,POS-002050,
GL-002200,ADVANCES_NONFUND,17747936.49,INR,2025-11-12,CP-00602,POS-002052,
GL-002201,ADVANCES_NONFUND,183340432.4,INR,2026-05-20,CP-00602,POS-002053,
GL-002202,ADVANCES_NONFUND,1565193095.94,INR,2025-05-07,CP-00603,POS-002056,
GL-002203,ADVANCES_NONFUND,188678867.59,INR,2023-07-15,CP-00604,POS-002060,
GL-002204,ADVANCES_NONFUND,612042831.84,INR,2023-09-07,CP-00604,POS-002061,
GL-002205,ADVANCES_NONFUND,169267480.02,INR,2024-06-05,CP-00605,POS-002063,
GL-002206,ADVANCES_NONFUND,499046308.12,INR,2025-05-28,CP-00605,POS-002064,
